City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
281,klaksvik,62.2266,-6.589,276.66,64,98,14.56,FO,1677053415
282,vardo,70.3705,31.1107,261.14,92,51,10.29,NO,1677053416
283,ilhabela,-23.7781,-45.3581,296.71,87,100,1.32,BR,1677053278
284,torbay,47.6666,-52.7314,273.31,94,100,4.02,CA,1677053369
285,progreso,21.2833,-89.6667,296.21,84,38,5.54,MX,1677053419
286,paita,-5.0892,-81.1144,297.85,76,100,2.03,PE,1677053420
287,kisangani,0.5167,25.2,305.87,43,96,1.62,CD,1677053421
288,beyneu,45.3167,55.2,279.26,71,100,10.18,KZ,1677053422
289,tigil,57.8,158.6667,258.81,97,100,1.13,RU,1677053423
290,souillac,-20.5167,57.5167,301.34,68,8,6.71,MU,1677053424
291,elumalai,9.8667,77.7,306.65,19,2,4.17,IN,1677053298
292,san javier,37.8063,-0.8374,285.92,77,0,0.89,ES,1677053426
293,karratha,-20.7377,116.8463,305.96,55,80,5.71,AU,1677053341
294,itoman,26.1247,127.6694,293.37,64,75,8.23,JP,1677053428
295,maarianhamina,60.0973,19.9348,270.83,86,100,1.03,AX,1677053429
296,cartagena del chaira,1.3349,-74.8429,294.27,67,82,0.71,CO,1677053430
297,mount gambier,-37.8333,140.7667,295.15,53,100,4.33,AU,1677053431
298,salta,-24.7859,-65.4117,287.91,89,20,1.56,AR,1677053414
299,kyshtovka,56.555,76.6271,272.78,91,100,7.4,RU,1677053433
300,enid,36.3956,-97.8784,293.75,66,75,7.72,US,1677053434
301,hay river,60.8156,-115.7999,243.53,97,100,2.46,CA,1677053435
302,beitbridge,-22.2167,30.0,297.84,62,89,10.03,ZW,1677053436
303,villa carlos paz,-31.4241,-64.4978,291.98,78,90,0.89,AR,1677053438
304,beringovskiy,63.05,179.3167,272.86,91,100,0.39,RU,1677053439
305,faya,18.3851,42.4509,293.44,20,0,3.19,SA,1677053440
306,ribeira grande,38.5167,-28.7,287.37,88,75,8.75,PT,1677053441
307,coihaique,-45.5752,-72.0662,286.12,76,100,3.6,CL,1677053418
308,shu,43.5983,73.7614,283.7,57,100,5.01,KZ,1677053443
309,kharp,66.8014,65.8081,262.0,95,100,4.09,RU,1677053443
310,iisalmi,63.5592,27.1907,256.44,94,49,0.23,FI,1677053444
311,ugoofaaru,5.6667,73.0,300.53,73,6,6.68,MV,1677053445
312,puerto barrios,15.7167,-88.6,295.23,100,40,0.0,GT,1677053446
313,agdam,39.991,46.9274,284.39,34,0,2.12,AZ,1677053447
314,aflao,6.116,1.1914,301.05,77,57,3.52,TG,1677053448
315,emmett,43.8735,-116.4993,272.61,74,5,3.5,US,1677053190
316,ancud,-41.8697,-73.8203,283.77,90,9,0.67,CL,1677053450
317,madras,13.0878,80.2785,304.14,71,20,5.66,IN,1677053451
318,olive branch,34.9618,-89.8295,294.11,78,100,11.32,US,1677053452
319,concarneau,47.875,-3.9225,282.31,88,100,5.46,FR,1677053452
320,nyurba,63.2842,118.3319,259.72,94,100,2.53,RU,1677053453
321,vila franca do campo,37.7167,-25.4333,287.38,94,100,2.68,PT,1677053454
322,ilulissat,69.2167,-51.1,261.16,85,100,8.23,GL,1677053240
323,aligudarz,33.4006,49.6949,274.79,88,0,1.79,IR,1677053456
324,kuna,43.4918,-116.4201,271.95,75,100,2.57,US,1677053266
325,malanje,-9.5402,16.341,291.78,97,100,1.78,AO,1677053458
326,palana,59.1167,159.9667,252.22,99,100,2.78,RU,1677053459
327,genoa,44.4129,8.9573,285.96,79,75,2.57,IT,1677053460
328,ilo,-17.6394,-71.3375,295.67,84,100,2.46,PE,1677053461
329,rawson,-43.3002,-65.1023,293.53,42,0,6.5,AR,1677053463
330,brawley,32.9787,-115.5303,289.29,44,0,13.38,US,1677053465
331,kaeo,-35.1,173.7833,292.77,91,40,1.11,NZ,1677053467
332,lebu,-37.6167,-73.65,285.61,90,2,6.36,CL,1677053468
333,waingapu,-9.6567,120.2641,300.6,82,100,4.98,ID,1677053469
334,tanabe,33.7333,135.3667,281.37,62,3,1.95,JP,1677053470
335,saint george,37.1041,-113.5841,285.48,37,100,15.43,US,1677053359
336,kencong,-8.2833,113.3667,301.5,78,66,4.94,ID,1677053472
337,yar-sale,66.8333,70.8333,261.66,95,100,5.46,RU,1677053473
338,hasaki,35.7333,140.8333,281.37,53,35,3.48,JP,1677053474
339,cairns,-16.9167,145.7667,299.85,97,75,4.12,AU,1677053475
340,polunochnoye,60.8697,60.4153,261.36,85,100,3.34,RU,1677053476
341,pangnirtung,66.1451,-65.7125,234.49,96,98,2.17,CA,1677053478
342,mpongwe,-13.5091,28.155,296.81,81,100,2.9,ZM,1677053480
343,port hawkesbury,45.6169,-61.3485,268.59,88,100,2.24,CA,1677053481
344,coquimbo,-29.9533,-71.3436,290.0,88,100,1.03,CL,1677053334
345,aklavik,68.2191,-135.0107,247.1,100,100,0.82,CA,1677053483
346,catalao,-18.1658,-47.9464,291.17,92,100,1.55,BR,1677053484
347,mitsamiouli,-11.3847,43.2844,301.66,70,100,3.92,KM,1677053485
348,bad frankenhausen,51.35,11.1,283.76,86,86,0.45,DE,1677053486
349,beloha,-25.1667,45.05,308.15,38,51,7.87,MG,1677053487
350,bilma,18.6853,12.9164,294.17,19,0,4.23,NE,1677053488
351,imatra,61.1719,28.7524,256.41,86,6,1.34,FI,1677053489
352,omsukchan,62.5333,155.8,238.81,98,61,2.33,RU,1677053490
353,pedasi,7.5333,-80.0333,294.3,85,4,6.82,PA,1677053491
354,nuuk,64.1835,-51.7216,262.34,94,100,5.07,GL,1677053339
355,boa vista,2.8197,-60.6733,296.14,83,40,4.63,BR,1677053463
356,caravelas,-17.7125,-39.2481,296.87,87,100,1.31,BR,1677053494
357,barranca,-10.75,-77.7667,296.23,84,100,2.08,PE,1677053496
358,damaturu,11.747,11.9608,298.93,18,0,5.75,NG,1677053497
359,lunenburg,44.3835,-64.3155,271.53,81,58,2.14,CA,1677053498
360,lata,40.1629,-8.3327,283.19,93,24,1.32,PT,1677053499
361,sirari,-1.2333,34.4333,299.65,31,97,2.4,TZ,1677053501
362,inhambane,-23.865,35.3833,300.34,68,95,9.48,MZ,1677053375
363,fairbanks,64.8378,-147.7164,260.88,83,0,1.54,US,1677053321
364,belaya gora,68.5333,146.4167,235.03,100,34,1.43,RU,1677053503
365,guerrero negro,27.9769,-114.0611,287.41,81,0,5.89,MX,1677053504
366,pavlohrad,48.5167,35.8667,271.04,62,48,5.83,UA,1677053505
367,ostrovnoy,68.0531,39.5131,258.91,97,99,3.14,RU,1677053506
368,baruun-urt,46.6806,113.2792,268.09,62,0,3.34,MN,1677053507
369,taganak,6.0833,118.3,300.33,76,22,3.65,PH,1677053508
370,baiyin,36.5583,104.2081,278.03,40,26,2.11,CN,1677053508
371,flin flon,54.7682,-101.865,239.36,98,7,2.42,CA,1677053509
372,doha,25.2867,51.5333,299.14,19,0,2.06,QA,1677053423
373,saint-louis,16.3333,-15.0,298.65,18,100,4.26,SN,1677053511
374,phalodi,27.1333,72.3667,304.32,10,70,2.04,IN,1677053513
375,eina,60.6295,10.5993,270.1,97,100,1.34,NO,1677053514
376,baoro,5.6667,15.9667,305.86,15,66,2.22,CF,1677053515
377,madisonville,37.3281,-87.4989,290.07,70,100,0.45,US,1677053282
378,port augusta,-32.5,137.7667,311.76,15,14,6.39,AU,1677053516
379,taman,45.2117,36.7161,279.2,73,57,8.57,RU,1677053517
380,yulara,-25.2406,130.9889,310.78,15,0,6.96,AU,1677053518
381,auki,-8.7676,160.7034,298.74,88,100,2.31,SB,1677053520
382,sosnovo,60.5514,30.2144,261.83,93,100,2.56,RU,1677053521
383,gat,31.61,34.7642,292.26,6,0,2.69,IL,1677053522
384,madingou,-4.1536,13.55,297.97,90,100,0.67,CG,1677053523
385,keti bandar,24.1447,67.4497,298.59,61,100,7.2,PK,1677053524
386,tucuma,-0.1833,-50.05,296.07,95,100,1.72,BR,1677053525
387,killybegs,54.6333,-8.45,278.99,72,73,7.7,IE,1677053527
388,lavrentiya,65.5833,-171.0,273.36,98,100,9.67,RU,1677053528
389,sur,22.5667,59.5289,300.66,42,100,3.27,OM,1677053529
390,kotelnikovo,47.6317,43.1461,271.92,93,100,6.91,RU,1677053530
391,puerto palomas,31.7667,-107.6167,280.85,60,59,12.74,MX,1677053531
392,morant bay,17.8815,-76.4093,295.21,83,1,4.14,JM,1677053532
393,marsh harbour,26.5412,-77.0636,296.54,77,92,3.01,BS,1677053533
394,lorton,38.7043,-77.2278,280.77,55,0,0.0,US,1677053534
395,kieta,-6.2167,155.6333,300.12,84,100,3.06,PG,1677053535
396,huilong,31.8111,121.655,279.22,63,87,3.91,CN,1677053536
397,port macquarie,-31.4333,152.9167,295.87,85,100,5.87,AU,1677053537
398,dingle,10.9995,122.6711,299.91,80,100,4.17,PH,1677053539
399,bac giang,21.2667,106.2,296.19,44,36,5.72,VN,1677053540
400,angoram,-4.0625,144.0661,297.42,94,100,0.98,PG,1677053542
401,kjollefjord,70.9457,27.3465,265.18,79,0,6.69,NO,1677053543
402,tazovskiy,67.4667,78.7,258.01,93,100,5.73,RU,1677053544
403,zapolyarnyy,69.4154,30.8136,250.75,99,27,1.81,RU,1677053545
404,kadiri,14.1167,78.1667,305.45,18,0,4.99,IN,1677053546
405,poykovskiy,61.2333,73.3333,272.31,92,100,6.0,RU,1677053547
406,sao felix do xingu,-6.6447,-51.995,294.31,100,97,0.7,BR,1677053548
407,nadym,65.5333,72.5167,264.75,95,100,8.21,RU,1677053549
408,yaan,7.3833,8.5667,300.98,63,10,2.93,NG,1677053550
409,mbinga,-10.9333,35.0167,297.15,62,75,1.93,TZ,1677053551
410,narodychi,51.2029,29.0823,271.38,67,96,3.3,UA,1677053552
411,angarsk,52.5367,103.8864,268.55,79,100,2.37,RU,1677053553
412,anadyr,64.75,177.4833,272.43,86,75,9.0,RU,1677053554
413,ostersund,63.1792,14.6357,265.4,93,75,5.66,SE,1677053555
414,lethem,3.3803,-59.7968,296.54,75,96,5.05,GY,1677053556
415,brookings,44.3114,-96.7984,261.03,78,100,8.23,US,1677053557
416,muli,2.9167,73.5667,300.69,73,47,5.06,MV,1677053558
417,nabire,-3.3667,135.4833,300.06,85,85,1.99,ID,1677053559
418,panzhihua,26.5851,101.7128,300.5,24,33,1.68,CN,1677053561
419,krasnyy chikoy,50.3643,108.7512,268.38,78,96,4.74,RU,1677053562
420,jiangyou,31.7667,104.7167,283.73,64,100,1.65,CN,1677053280
421,kuytun,54.3419,101.5036,265.25,84,77,0.97,RU,1677053563
422,sangar,63.9242,127.4739,248.81,98,100,2.08,RU,1677053292
423,mukdahan,16.5833,104.5,306.34,24,100,4.44,TH,1677053565
424,dandong,40.1292,124.3947,274.34,53,100,4.46,CN,1677053566
425,camana,-16.6228,-72.7111,296.57,83,100,2.81,PE,1677053567
426,bose,45.4612,8.0137,282.46,90,96,0.45,IT,1677053568
427,verkhnevilyuysk,63.4453,120.3167,258.06,94,100,2.83,RU,1677053568
428,westport,41.1415,-73.3579,277.14,80,0,1.79,US,1677053375
429,bosaso,11.2842,49.1816,300.69,49,19,3.97,SO,1677053570
430,nalut,30.3333,10.85,286.52,27,0,2.51,LY,1677053571
431,surt,31.2089,16.5887,288.04,57,0,2.98,LY,1677053572
432,petropavlovsk-kamchatskiy,53.0452,158.6483,262.47,56,67,4.09,RU,1677053573
433,north bend,43.4065,-124.2243,277.63,87,100,10.29,US,1677053573
434,iberia,29.9502,-91.7507,294.19,94,100,8.23,US,1677053574
435,phalia,32.4297,73.5775,299.77,18,100,1.44,PK,1677053575
436,bowen,-20.0167,148.2333,297.97,83,100,5.46,AU,1677053576
437,itarema,-2.9248,-39.9167,297.59,89,98,4.03,BR,1677053577
438,lodja,-3.4833,23.4333,294.17,98,100,2.35,CD,1677053578
439,port hardy,50.6996,-127.4199,271.05,58,38,2.75,CA,1677053532
440,paso de carrasco,-34.8603,-56.0522,293.12,77,5,4.74,UY,1677053579
441,berlevag,70.8578,29.0864,263.15,67,0,5.14,NO,1677053580
442,ashland,40.8167,-82.2665,274.8,75,100,3.23,US,1677053300
443,taoudenni,22.6783,-3.9836,295.61,12,63,4.64,ML,1677053581
444,turukhansk,65.8167,87.9833,261.61,88,95,4.07,RU,1677053583
445,yerbogachen,61.2767,108.0108,261.23,90,99,2.98,RU,1677053535
446,rocha,-34.4833,-54.3333,288.83,95,0,2.48,UY,1677053373
447,state college,40.7934,-77.86,273.65,73,0,0.89,US,1677053410
448,hovd,48.0056,91.6419,263.48,73,99,1.67,MN,1677053586
449,hualmay,-11.0964,-77.6139,296.22,85,98,2.52,PE,1677053587
450,vestmanna,62.1564,-7.1664,275.66,70,75,8.75,FO,1677053588
451,catamarca,-28.4696,-65.7852,298.02,52,79,0.89,AR,1677053450
452,aswan,24.0934,32.907,293.35,26,0,5.2,EG,1677053590
453,banfora,10.6333,-4.7667,298.85,14,55,1.5,BF,1677053591
454,nizhniy odes,63.6445,54.856,259.89,92,100,2.94,RU,1677053593
455,ayorou,14.7308,0.9174,296.89,12,2,6.26,NE,1677053594
456,monrovia,6.3005,-10.7969,297.02,90,35,2.64,LR,1677053595
457,lazarev,52.225,141.5131,257.33,81,98,1.28,RU,1677053596
458,santa quiteria,-4.3319,-40.1567,296.43,79,98,0.57,BR,1677053404
459,hacienda,15.936,120.1786,301.82,57,78,4.8,PH,1677053598
460,talnakh,69.4865,88.3972,256.04,96,99,4.2,RU,1677053599
461,albion,42.2431,-84.753,271.66,71,100,3.09,US,1677053596
462,sazava,49.8716,14.8967,283.08,80,24,0.85,CZ,1677053600
463,kokoda,-8.8785,147.7407,297.97,97,100,0.44,PG,1677053602
464,mainpuri,27.2333,79.0167,304.3,15,80,2.58,IN,1677053603
465,dhing,26.4667,92.4667,302.15,40,3,4.47,IN,1677053604
466,sisophon,13.5859,102.9737,307.49,26,74,2.48,KH,1677053605
467,araouane,18.9048,-3.5265,295.14,13,17,3.62,ML,1677053606
468,gravdal,68.1214,13.5031,272.09,69,20,4.63,NO,1677053607
469,serenje,-13.2325,30.2352,296.68,67,90,3.92,ZM,1677053610
470,foz,43.5692,-7.2544,284.18,92,100,2.25,ES,1677053611
471,maryville,35.7565,-83.9705,288.62,73,100,1.54,US,1677053380
472,pangkalanbuun,-2.6833,111.6167,301.78,81,99,2.13,ID,1677053613
473,zyryanka,65.75,150.85,237.84,98,16,0.92,RU,1677053614
474,bastia,42.6667,9.3333,285.54,80,13,1.25,FR,1677053615
475,ahipara,-35.1667,173.1667,290.63,87,11,1.64,NZ,1677053616
476,salinas,36.6777,-121.6555,281.52,62,20,8.23,US,1677053404
477,banda aceh,5.5577,95.3222,302.83,67,45,5.62,ID,1677053617
478,viedma,-40.8135,-62.9967,298.46,28,6,8.04,AR,1677053618
479,laurel,39.0993,-76.8483,281.84,46,0,2.57,US,1677053470
480,mayo,38.8876,-76.5119,282.12,45,0,2.57,US,1677053620
481,cidreira,-30.1811,-50.2056,293.88,79,27,0.75,BR,1677053621
482,neuquen,-38.9516,-68.0591,293.09,49,0,1.54,AR,1677053622
483,sao jose da coroa grande,-8.8978,-35.1478,298.72,85,93,4.49,BR,1677053623
484,yarada,17.65,83.2667,306.33,40,20,4.12,IN,1677053624
485,santiago de chuco,-8.15,-78.1833,283.0,94,99,0.56,PE,1677053625
486,vanavara,60.34,102.2797,263.3,89,100,3.52,RU,1677053360
487,mitu,1.1983,-70.1733,294.33,98,49,0.51,CO,1677053626
488,codrington,-38.2667,141.9667,294.77,60,100,5.9,AU,1677053627
489,arona,28.0996,-16.681,287.83,68,20,4.12,ES,1677053628
490,simpang,-1.2667,104.0833,302.65,62,99,3.78,ID,1677053629
491,ngama,11.7833,17.1667,302.03,10,4,5.47,TD,1677053630
492,filadelfia,39.9523,-75.1638,277.68,76,20,2.06,US,1677053601
493,cumberland,35.0502,-78.8664,288.42,92,0,0.0,US,1677053631
494,anqing,30.5092,117.0506,280.49,58,100,4.04,CN,1677053632
495,singaraja,-8.112,115.0882,301.65,78,41,3.27,ID,1677053633
496,esmeralda,21.8525,-78.1169,294.27,93,1,2.44,CU,1677053634
497,college,64.8569,-147.8028,260.87,83,40,1.54,US,1677053463
498,bandarbeyla,9.4942,50.8122,299.0,60,34,5.69,SO,1677053636
499,salinopolis,-0.6136,-47.3561,297.69,87,98,1.07,BR,1677053636
500,morondava,-20.2833,44.2833,301.4,77,100,4.65,MG,1677053637
501,jackson,42.4165,-122.8345,275.04,83,100,1.54,US,1677053140
502,salalah,17.0151,54.0924,302.2,26,0,3.6,OM,1677053639
503,camocim,-2.9022,-40.8411,297.39,88,89,3.63,BR,1677053640
504,atocha,-20.9333,-66.2333,281.04,73,39,1.77,BO,1677053641
505,gao,16.6362,1.637,295.59,13,71,6.24,ML,1677053642
506,manaure,11.7751,-72.4445,295.66,83,2,5.11,CO,1677053644
507,fayaoue,-20.65,166.5333,300.13,71,100,5.67,NC,1677053645
508,diapaga,12.0708,1.7889,298.66,13,0,4.54,BF,1677053646
509,emerald,-23.5333,148.1667,303.9,39,67,7.28,AU,1677053648
510,bambamarca,-6.6833,-78.5333,284.86,96,100,1.07,PE,1677053648
511,livny,52.4253,37.6069,258.1,90,9,5.69,RU,1677053650
512,grand gaube,-20.0064,57.6608,303.37,67,50,5.81,MU,1677053651
513,sabzevar,36.2126,57.6819,284.25,30,0,2.1,IR,1677053652
514,santarem,-2.4431,-54.7083,295.22,100,40,2.06,BR,1677053653
515,alyangula,-13.8483,136.4192,298.98,84,100,3.18,AU,1677053654
516,belmonte,-15.8631,-38.8828,298.28,85,100,2.61,BR,1677053656
517,zhezkazgan,47.8043,67.7144,274.14,93,75,8.0,KZ,1677053657
518,whitehorse,60.7161,-135.0538,260.58,66,75,3.6,CA,1677053658
519,pinega,64.7001,43.3936,256.84,94,80,2.84,RU,1677053659
520,roma,43.2128,-75.4557,274.24,61,100,6.69,US,1677053660
521,banjar,-8.19,114.9675,302.2,76,53,2.35,ID,1677053662
522,kualakapuas,-3.0091,114.3876,301.61,82,92,1.73,ID,1677053663
523,taltal,-25.4,-70.4833,292.9,84,72,0.43,CL,1677053664
524,takoradi,4.8845,-1.7554,300.84,81,83,2.53,GH,1677053665
525,abomsa,9.9833,39.9833,298.47,20,3,3.59,ET,1677053667
526,macomer,40.262,8.7699,283.89,55,12,0.62,IT,1677053668
527,coshocton,40.272,-81.8596,277.1,63,100,1.34,US,1677053669
528,xiaoweizhai,26.1903,107.5125,277.71,93,100,1.76,CN,1677053670
529,nome,64.5011,-165.4064,274.19,93,100,9.26,US,1677053671
530,khryashchevka,53.8119,49.0916,268.61,95,100,6.04,RU,1677053672
531,cockburn town,21.4612,-71.1419,297.7,73,41,6.81,TC,1677053673
532,fare,-16.7,-151.0167,300.91,72,40,4.28,PF,1677053674
533,bubaque,11.2833,-15.8333,296.65,71,61,2.6,GW,1677053675
534,la libertad,-2.2333,-80.9,297.58,84,99,3.16,EC,1677053676
535,yinchuan,38.4681,106.2731,280.97,35,2,1.22,CN,1677053677
536,hamadan,34.7992,48.5146,279.64,53,0,3.09,IR,1677053678
537,balgazyn,51.0,95.2,266.51,75,91,1.79,RU,1677053679
538,itaituba,-4.2761,-55.9836,294.28,100,100,0.41,BR,1677053680
539,evensk,61.95,159.2333,253.6,77,100,3.17,RU,1677053681
540,san cristobal,7.7669,-72.225,291.31,88,100,0.96,VE,1677053682
541,polyarnyy,69.1989,33.4478,255.39,100,85,3.15,RU,1677053683
542,kudahuvadhoo,2.6708,72.8944,300.39,75,49,6.5,MV,1677053685
543,pa sang,18.5262,98.9394,309.29,31,64,2.43,TH,1677053686
544,svetlaya,46.5389,138.3297,268.06,57,60,3.96,RU,1677053687
545,kununurra,-15.7667,128.7333,302.14,74,100,0.51,AU,1677053687
546,erenhot,43.6475,111.9767,274.37,25,0,3.72,CN,1677053689
547,mahon,39.8885,4.2658,284.46,100,100,2.06,ES,1677053690
548,altagracia de orituco,9.8601,-66.3814,292.06,90,31,2.54,VE,1677053691
549,kucevo,44.4775,21.67,283.33,78,11,1.68,RS,1677053692
550,sisimiut,66.9395,-53.6735,252.53,96,100,4.02,GL,1677053693
551,sabang,5.8933,95.3214,300.96,74,29,8.07,ID,1677053693
552,petropavlovka,50.6114,105.3196,267.75,79,91,0.77,RU,1677053694
553,vila velha,-20.3297,-40.2925,296.12,94,0,1.03,BR,1677053695
554,sinnamary,5.3833,-52.95,296.2,95,100,1.93,GF,1677053696
555,acarau,-2.8856,-40.12,297.96,88,91,4.35,BR,1677053698
556,clearlake,38.9582,-122.6264,276.21,71,9,3.84,US,1677053700
557,broken hill,-31.95,141.4333,307.26,21,9,6.17,AU,1677053701
558,aleppo,36.25,37.5,285.04,68,2,0.95,SY,1677053702
559,san quintin,30.4833,-115.95,286.63,86,100,7.46,MX,1677053663
560,kyra,49.5776,111.9753,269.29,61,87,6.73,RU,1677053704
561,imeni zhelyabova,58.9544,36.5956,257.73,91,64,3.43,RU,1677053705
